 X	PSI		Ne	Te	Zeff	SigmaH	 Stotal		NSL		Power	LinIonDens
 32.7112	0.384273		1.023e+020	11.4686	1.67804		6.75652e-017	6.76262e-021		4.73493	0.0087831	0.00607629
 32.7212	0.383539		1.023e+020	11.4833	1.67812		6.7557e-017	6.7618e-021		4.74184	0.00872256	0.00603367
 32.7312	0.382795		1.023e+020	11.4983	1.6782		6.75486e-017	6.76097e-021		4.74876	0.00866244	0.00599135
 32.7412	0.382041		1.023e+020	11.5135	1.67827		6.75401e-017	6.76013e-021		4.75567	0.00860274	0.00594932
 32.7512	0.381276		1.023e+020	11.5288	1.67835		6.75315e-017	6.75928e-021		4.76259	0.00854346	0.00590758
 32.7612	0.380502		1.023e+020	11.5444	1.67843		6.75228e-017	6.75842e-021		4.7695	0.00848459	0.00586613
 32.7712	0.379718		1.023e+020	11.5602	1.67851		6.75141e-017	6.75755e-021		4.77642	0.00842614	0.00582497
 32.7812	0.378923		1.023e+020	11.5761	1.6786		6.75052e-017	6.75668e-021		4.78333	0.0083681	0.0057841
 32.7912	0.378119		1.023e+020	11.5923	1.67868		6.74962e-017	6.75579e-021		4.79024	0.00831046	0.0057435
 32.8012	0.377305		1.023e+020	11.6087	1.67876		6.74871e-017	6.75489e-021		4.79715	0.00825323	0.00570319
 32.8112	0.37648		1.023e+020	11.6252	1.67885		6.7478e-017	6.75398e-021		4.80406	0.00819641	0.00566316
 32.8212	0.375646		1.023e+020	11.642	1.67893		6.74687e-017	6.75306e-021		4.81097	0.00813998	0.00562341
 32.8312	0.374802		1.023e+020	11.659	1.67902		6.74594e-017	6.75214e-021		4.81788	0.00808395	0.00558393
 32.8412	0.373947		1.023e+020	11.6762	1.67911		6.74499e-017	6.7512e-021		4.82478	0.00802831	0.00554473
 32.8512	0.373083		1.023e+020	11.6935	1.6792		6.74404e-017	6.75025e-021		4.83169	0.00797306	0.0055058
 32.8612	0.372209		1.023e+020	11.7111	1.67929		6.74307e-017	6.7493e-021		4.83859	0.0079182	0.00546715
 32.8712	0.371325		1.023e+020	11.7289	1.67938		6.7421e-017	6.74834e-021		4.8455	0.00786372	0.00542876
 32.8812	0.370431		1.023e+020	11.7469	1.67947		6.74111e-017	6.74736e-021		4.8524	0.00780963	0.00539064
 32.8912	0.369527		1.023e+020	11.765	1.67956		6.74012e-017	6.74638e-021		4.8593	0.00775592	0.00535278
 32.9012	0.368613		1.023e+020	11.7834	1.67966		6.73912e-017	6.74539e-021		4.8662	0.00770258	0.00531519
 32.9112	0.367689		1.023e+020	11.802	1.67975		6.73811e-017	6.74439e-021		4.8731	0.00764962	0.00527786
 32.9212	0.366755		1.023e+020	11.8207	1.67985		6.73709e-017	6.74338e-021		4.88	0.00759703	0.00524079
 32.9312	0.365812		1.023e+020	11.8397	1.67995		6.73606e-017	6.74236e-021		4.8869	0.00754481	0.00520398
 32.9412	0.364858		1.023e+020	11.8617	1.68		6.73487e-017	6.74118e-021		4.89379	0.00749296	0.00516731
 32.9512	0.363895		1.023e+020	11.8873	1.68		6.73349e-017	6.73981e-021		4.90069	0.00744147	0.00513077
 32.9612	0.362921		1.023e+020	11.9131	1.68		6.7321e-017	6.73844e-021		4.90758	0.00739035	0.00509448
 32.9712	0.361938		1.023e+020	11.9392	1.68		6.7307e-017	6.73705e-021		4.91447	0.00733959	0.00505845
 32.9812	0.360945		1.023e+020	11.9655	1.68		6.72929e-017	6.73565e-021		4.92136	0.00728919	0.00502267
 32.9912	0.359942		1.023e+020	11.9921	1.68		6.72786e-017	6.73424e-021		4.92825	0.00723915	0.00498714
 33.0012	0.35893		1.023e+020	12.019	1.68		6.72643e-017	6.73282e-021		4.93514	0.00718946	0.00495187
 33.0112	0.357907		1.023e+020	12.0461	1.68		6.72499e-017	6.7314e-021		4.94203	0.00714012	0.00491684
 33.0212	0.356875		1.023e+020	12.0735	1.68		6.72353e-017	6.72996e-021		4.94891	0.00709113	0.00488207
 33.0312	0.355856		1.023e+020	12.1005	1.68		6.7221e-017	6.72854e-021		4.95579	0.00704249	0.00484756
 33.0412	0.354836		1.023e+020	12.1276	1.68		6.72067e-017	6.72713e-021		4.96268	0.00699419	0.0048133
 33.0512	0.353806		1.023e+020	12.1549	1.68		6.71924e-017	6.7257e-021		4.96956	0.00694623	0.00477928
 33.0612	0.352767		1.023e+020	12.1825	1.68		6.71779e-017	6.72427e-021		4.97643	0.00689861	0.00474551
 33.0712	0.351718		1.023e+020	12.2103	1.68		6.71633e-017	6.72282e-021		4.98331	0.00685133	0.00471197
 33.0812	0.35066		1.023e+020	12.2384	1.68		6.71486e-017	6.72137e-021		4.99019	0.00680438	0.00467867
 33.0912	0.349592		1.023e+020	12.2603	1.68005		6.71372e-017	6.72024e-021		4.99706	0.00675777	0.00464583
 33.1012	0.348515		1.023e+020	12.2819	1.68011		6.71259e-017	6.71913e-021		5.00394	0.00671148	0.00461324
 33.1112	0.347429		1.023e+020	12.3038	1.68016		6.71146e-017	6.718e-021		5.01081	0.00666551	0.00458088
 33.1212	0.346333		1.023e+020	12.3258	1.68022		6.71032e-017	6.71687e-021		5.01768	0.00661986	0.00454875
 33.1312	0.345227		1.023e+020	12.348	1.68028		6.70917e-017	6.71574e-021		5.02455	0.00657454	0.00451684
 33.1412	0.344113		1.023e+020	12.3704	1.68033		6.70801e-017	6.71459e-021		5.03142	0.00652953	0.00448515
 33.1512	0.342989		1.023e+020	12.393	1.68039		6.70685e-017	6.71344e-021		5.03829	0.00648484	0.00445369
 33.1612	0.341855		1.023e+020	12.4158	1.68045		6.70567e-017	6.71228e-021		5.04515	0.00644047	0.00442245
 33.1712	0.340713		1.023e+020	12.4388	1.68051		6.70449e-017	6.71111e-021		5.05202	0.0063964	0.00439143
 33.1812	0.33956		1.023e+020	12.4619	1.68057		6.70331e-017	6.70994e-021		5.05888	0.00635265	0.00436062
 33.1912	0.338399		1.023e+020	12.4853	1.68063		6.70212e-017	6.70876e-021		5.06575	0.0063092	0.00433004
 33.2012	0.337228		1.023e+020	12.5088	1.68069		6.70091e-017	6.70757e-021		5.07261	0.00626605	0.00429967
 33.2112	0.336048		1.023e+020	12.5325	1.68075		6.69971e-017	6.70637e-021		5.07947	0.00622321	0.00426951
 33.2212	0.334859		1.023e+020	12.5564	1.68081		6.69849e-017	6.70517e-021		5.08633	0.00618067	0.00423956
 33.2312	0.33366		1.023e+020	12.5805	1.68087		6.69727e-017	6.70396e-021		5.09319	0.00613843	0.00420983
 33.2412	0.332452		1.023e+020	12.6048	1.68094		6.69604e-017	6.70275e-021		5.10004	0.00609648	0.0041803
 33.2512	0.331235		1.023e+020	12.6293	1.681		6.69481e-017	6.70152e-021		5.1069	0.00605483	0.00415098
 33.2612	0.330009		1.023e+020	12.6618	1.68108		6.69317e-017	6.6999e-021		5.11375	0.00601347	0.00412163
 33.2712	0.328773		1.023e+020	12.6948	1.68117		6.69151e-017	6.69826e-021		5.12061	0.0059724	0.00409249
 33.2812	0.32757		1.023e+020	12.727	1.68125		6.68991e-017	6.69667e-021		5.12746	0.00593163	0.00406358
 33.2912	0.326359		1.023e+020	12.7593	1.68133		6.68829e-017	6.69508e-021		5.13431	0.00589114	0.00403488
 33.3012	0.32514		1.023e+020	12.7919	1.68142		6.68667e-017	6.69347e-021		5.14115	0.00585094	0.00400639
 33.3112	0.323912		1.023e+020	12.8247	1.6815		6.68504e-017	6.69186e-021		5.148	0.00581102	0.0039781
 33.3212	0.322675		1.023e+020	12.8577	1.68158		6.68341e-017	6.69024e-021		5.15484	0.00577139	0.00395001
 33.3312	0.32143		1.023e+020	12.891	1.68167		6.68177e-017	6.68862e-021		5.16169	0.00573203	0.00392212
 33.3412	0.320175		1.023e+020	12.9245	1.68176		6.68012e-017	6.68699e-021		5.16853	0.00569295	0.00389443
 33.3512	0.318912		1.023e+020	12.9582	1.68184		6.67846e-017	6.68535e-021		5.17537	0.00565415	0.00386694
 33.3612	0.31764		1.023e+020	12.9922	1.68193		6.6768e-017	6.68371e-021		5.1822	0.00561562	0.00383964
 33.3712	0.316359		1.023e+020	13.0247	1.682		6.67521e-017	6.68214e-021		5.18904	0.00557737	0.00381259
 33.3812	0.315069		1.023e+020	13.0498	1.682		6.67399e-017	6.68093e-021		5.19587	0.00553938	0.00378594
 33.3912	0.31377		1.023e+020	13.0751	1.682		6.67276e-017	6.67971e-021		5.20271	0.00550165	0.00375947
 33.4012	0.312463		1.023e+020	13.1006	1.682		6.67153e-017	6.67849e-021		5.20954	0.00546419	0.00373319
 33.4112	0.311147		1.023e+020	13.1263	1.682		6.67029e-017	6.67727e-021		5.21637	0.005427	0.0037071
 33.4212	0.309822		1.023e+020	13.1521	1.682		6.66904e-017	6.67603e-021		5.2232	0.00539006	0.00368119
 33.4312	0.308489		1.023e+020	13.1781	1.682		6.66779e-017	6.6748e-021		5.23003	0.00535338	0.00365546
 33.4412	0.307146		1.023e+020	13.2042	1.682		6.66654e-017	6.67355e-021		5.23685	0.00531696	0.00362991
 33.4512	0.305795		1.023e+020	13.2305	1.682		6.66527e-017	6.67231e-021		5.24368	0.00528079	0.00360454
 33.4612	0.304436		1.023e+020	13.257	1.682		6.66401e-017	6.67105e-021		5.2505	0.00524487	0.00357936
 33.4712	0.303068		1.023e+020	13.2837	1.682		6.66274e-017	6.66979e-021		5.25733	0.00520921	0.00355435
 33.4812	0.301695		1.023e+020	13.3104	1.682		6.66146e-017	6.66854e-021		5.26415	0.00517379	0.00352951
 33.4912	0.300366		1.023e+020	13.3364	1.682		6.66023e-017	6.66732e-021		5.27097	0.00513862	0.00350488
 33.5012	0.299029		1.023e+020	13.3624	1.682		6.659e-017	6.6661e-021		5.27779	0.0051037	0.00348043
 33.5112	0.297683		1.023e+020	13.3886	1.682		6.65776e-017	6.66487e-021		5.28461	0.00506902	0.00345614
 33.5212	0.296329		1.023e+020	13.4259	1.68211		6.656e-017	6.66313e-021		5.29142	0.00503458	0.00343177
 33.5312	0.294966		1.023e+020	13.4716	1.68229		6.65385e-017	6.66101e-021		5.29824	0.00500039	0.00340737
 33.5412	0.293596		1.023e+020	13.5176	1.68248		6.6517e-017	6.65888e-021		5.30505	0.00496645	0.00338316
 33.5512	0.292217		1.023e+020	13.5639	1.68267		6.64954e-017	6.65674e-021		5.31186	0.00493274	0.00335912
 33.5612	0.29083		1.023e+020	13.6104	1.68286		6.64737e-017	6.6546e-021		5.31867	0.00489927	0.00333526
 33.5712	0.289435		1.023e+020	13.6573	1.68305		6.64521e-017	6.65246e-021		5.32547	0.00486605	0.00331157
 33.5812	0.288031		1.023e+020	13.7044	1.68324		6.64303e-017	6.65031e-021		5.33228	0.00483305	0.00328806
 33.5912	0.286619		1.023e+020	13.7517	1.68344		6.64086e-017	6.64816e-021		5.33908	0.0048003	0.00326471
 33.6012	0.2852		1.023e+020	13.7994	1.68363		6.63868e-017	6.646e-021		5.34588	0.00476777	0.00324154
 33.6112	0.283772		1.023e+020	13.8473	1.68383		6.63649e-017	6.64384e-021		5.35267	0.00473547	0.00321854
 33.6212	0.282336		1.023e+020	13.8944	1.684		6.63435e-017	6.64173e-021		5.35947	0.00470341	0.00319573
 33.6312	0.280892		1.023e+020	13.933	1.684		6.63261e-017	6.64e-021		5.36626	0.00467157	0.00317327
 33.6412	0.279439		1.023e+020	13.9718	1.684		6.63086e-017	6.63827e-021		5.37305	0.00463995	0.00315097
 33.6512	0.277979		1.023e+020	14.0108	1.684		6.6291e-017	6.63654e-021		5.37984	0.00460856	0.00312883
 33.6612	0.27651		1.023e+020	14.05	1.684		6.62734e-017	6.6348e-021		5.38663	0.00457738	0.00310685
 33.6712	0.275079		1.023e+020	14.0882	1.684		6.62564e-017	6.63311e-021		5.39341	0.00454643	0.00308506
 33.6812	0.273665		1.023e+020	14.126	1.684		6.62395e-017	6.63145e-021		5.4002	0.00451569	0.00306343
 33.6912	0.272243		1.023e+020	14.164	1.684		6.62226e-017	6.62978e-021		5.40698	0.00448516	0.00304196
 33.7012	0.270813		1.023e+020	14.2022	1.684		6.62057e-017	6.62811e-021		5.41376	0.00445486	0.00302064
 33.7112	0.269376		1.023e+020	14.2406	1.684		6.61888e-017	6.62643e-021		5.42054	0.00442476	0.00299947
 33.7212	0.267931		1.023e+020	14.2792	1.684		6.61718e-017	6.62475e-021		5.42732	0.00439487	0.00297846
 33.7312	0.266478		1.023e+020	14.315	1.68407		6.6156e-017	6.62319e-021		5.43409	0.0043652	0.00295765
 33.7412	0.265018		1.023e+020	14.3509	1.68415		6.61403e-017	6.62164e-021		5.44087	0.00433573	0.00293699
 33.7512	0.26355		1.023e+020	14.3871	1.68422		6.61245e-017	6.62008e-021		5.44764	0.00430646	0.00291648
 33.7612	0.262075		1.023e+020	14.4234	1.6843		6.61087e-017	6.61852e-021		5.45441	0.0042774	0.00289612
 33.7712	0.260592		1.023e+020	14.4599	1.68437		6.60929e-017	6.61695e-021		5.46118	0.00424855	0.0028759
 33.7812	0.259101		1.023e+020	14.4966	1.68445		6.6077e-017	6.61538e-021		5.46795	0.00421989	0.00285583
 33.7912	0.257603		1.023e+020	14.5335	1.68453		6.60611e-017	6.61381e-021		5.47471	0.00419144	0.00283589
 33.8012	0.256097		1.023e+020	14.5705	1.68461		6.60451e-017	6.61223e-021		5.48148	0.00416318	0.00281611
 33.8112	0.254584		1.023e+020	14.6078	1.68468		6.60291e-017	6.61065e-021		5.48824	0.00413512	0.00279646
 33.8212	0.253064		1.023e+020	14.6452	1.68476		6.60131e-017	6.60907e-021		5.495	0.00410726	0.00277695
 33.8312	0.251536		1.023e+020	14.6828	1.68484		6.5997e-017	6.60748e-021		5.50176	0.00407959	0.00275758
 33.8412	0.250076		1.023e+020	14.7187	1.68491		6.59817e-017	6.60597e-021		5.50852	0.00405211	0.00273838
 33.8512	0.248617		1.023e+020	14.7547	1.68499		6.59665e-017	6.60446e-021		5.51527	0.00402483	0.00271932
 33.8612	0.247151		1.023e+020	14.7934	1.68509		6.59501e-017	6.60284e-021		5.52203	0.00399773	0.00270035
 33.8712	0.245678		1.023e+020	14.8327	1.68519		6.59335e-017	6.6012e-021		5.52878	0.00397083	0.00268151
 33.8812	0.244198		1.023e+020	14.8723	1.68529		6.59169e-017	6.59956e-021		5.53553	0.00394411	0.0026628
 33.8912	0.24271		1.023e+020	14.912	1.68539		6.59002e-017	6.59791e-021		5.54228	0.00391758	0.00264423
 33.9012	0.241216		1.023e+020	14.9519	1.68549		6.58835e-017	6.59626e-021		5.54903	0.00389123	0.00262579
 33.9112	0.239715		1.023e+020	14.992	1.68559		6.58668e-017	6.59461e-021		5.55578	0.00386507	0.00260748
 33.9212	0.238207		1.023e+020	15.0323	1.6857		6.585e-017	6.59296e-021		5.56252	0.00383909	0.00258931
 33.9312	0.236692		1.023e+020	15.0728	1.6858		6.58332e-017	6.5913e-021		5.56926	0.00381329	0.00257126
 33.9412	0.23517		1.023e+020	15.1134	1.68591		6.58164e-017	6.58964e-021		5.57601	0.00378767	0.00255334
 33.9512	0.233641		1.023e+020	15.1554	1.68601		6.57991e-017	6.58793e-021		5.58274	0.00376223	0.00253553
 33.9612	0.232105		1.023e+020	15.2069	1.68612		6.5778e-017	6.58584e-021		5.58948	0.00373696	0.00251771
 33.9712	0.230562		1.023e+020	15.2587	1.68622		6.57568e-017	6.58375e-021		5.59622	0.00371188	0.00250001
 33.9812	0.229012		1.023e+020	15.3107	1.68633		6.57356e-017	6.58165e-021		5.60295	0.00368697	0.00248245
 33.9912	0.227499		1.023e+020	15.3615	1.68643		6.5715e-017	6.57962e-021		5.60968	0.00366224	0.00246503
 34.0012	0.226033		1.023e+020	15.4107	1.68653		6.56951e-017	6.57765e-021		5.61641	0.00363768	0.00244777
 34.0112	0.224561		1.023e+020	15.4601	1.68663		6.56752e-017	6.57568e-021		5.62314	0.00361329	0.00243063
 34.0212	0.223083		1.023e+020	15.5097	1.68673		6.56552e-017	6.57372e-021		5.62986	0.00358907	0.00241362
 34.0312	0.221598		1.023e+020	15.5595	1.68684		6.56353e-017	6.57175e-021		5.63658	0.00356502	0.00239673
 34.0412	0.220107		1.023e+020	15.6095	1.68694		6.56153e-017	6.56978e-021		5.64331	0.00354114	0.00237996
 34.0512	0.21861		1.023e+020	15.6558	1.68704		6.5597e-017	6.56796e-021		5.65002	0.00351743	0.00236337
 34.0612	0.217106		1.023e+020	15.6959	1.68714		6.5581e-017	6.56639e-021		5.65674	0.00349388	0.00234699
 34.0712	0.215596		1.023e+020	15.7363	1.68725		6.55651e-017	6.56482e-021		5.66346	0.0034705	0.00233072
 34.0812	0.214079		1.023e+020	15.7768	1.68735		6.55491e-017	6.56324e-021		5.67017	0.00344727	0.00231457
 34.0912	0.212556		1.023e+020	15.8175	1.68746		6.55332e-017	6.56166e-021		5.67688	0.00342421	0.00229853
 34.1012	0.211027		1.023e+020	15.8583	1.68756		6.55172e-017	6.56008e-021		5.6836	0.00340131	0.0022826
 34.1112	0.209492		1.023e+020	15.8993	1.68766		6.55011e-017	6.5585e-021		5.69031	0.00337856	0.00226679
 34.1212	0.20795		1.023e+020	15.9405	1.68777		6.54851e-017	6.55692e-021		5.69701	0.00335598	0.0022511
 34.1312	0.206402		1.023e+020	15.9819	1.68788		6.5469e-017	6.55533e-021		5.70372	0.00333355	0.00223551
 34.1412	0.204956		1.023e+020	16.0205	1.68798		6.54541e-017	6.55385e-021		5.71042	0.00331127	0.00222007
 34.1512	0.203509		1.023e+020	16.0835	1.68811		6.54298e-017	6.55145e-021		5.71713	0.00328915	0.00220443
 34.1612	0.202055		1.023e+020	16.1546	1.68826		6.54024e-017	6.54876e-021		5.72382	0.00326719	0.00218881
 34.1712	0.200596		1.023e+020	16.2261	1.68841		6.53751e-017	6.54606e-021		5.73052	0.00324538	0.00217331
 34.1812	0.199131		1.023e+020	16.2979	1.68856		6.53478e-017	6.54337e-021		5.73722	0.00322373	0.00215792
 34.1912	0.197661		1.023e+020	16.3699	1.68871		6.53206e-017	6.54067e-021		5.74391	0.00320223	0.00214265
 34.2012	0.196184		1.023e+020	16.4422	1.68886		6.52933e-017	6.53799e-021		5.75059	0.00318089	0.00212749
 34.2112	0.194702		1.023e+020	16.5133	1.68901		6.52667e-017	6.53536e-021		5.75728	0.00315969	0.00211247
 34.2212	0.193214		1.023e+020	16.5632	1.68911		6.52481e-017	6.53352e-021		5.76396	0.00313864	0.0020978
 34.2312	0.191721		1.023e+020	16.6134	1.68921		6.52294e-017	6.53168e-021		5.77065	0.00311774	0.00208325
 34.2412	0.190221		1.023e+020	16.6637	1.68931		6.52108e-017	6.52984e-021		5.77733	0.00309698	0.00206879
 34.2512	0.188716		1.023e+020	16.7142	1.68942		6.51921e-017	6.52799e-021		5.784	0.00307637	0.00205444
 34.2612	0.187206		1.023e+020	16.7649	1.68952		6.51734e-017	6.52615e-021		5.79068	0.0030559	0.0020402
 34.2712	0.185725		1.023e+020	16.8146	1.68962		6.51552e-017	6.52435e-021		5.79736	0.00303557	0.00202607
 34.2812	0.184329		1.023e+020	16.8614	1.68972		6.5138e-017	6.52266e-021		5.80403	0.00301538	0.00201207
 34.2912	0.182927		1.023e+020	16.9085	1.68981		6.51209e-017	6.52097e-021		5.8107	0.00299534	0.00199817
 34.3012	0.18152		1.023e+020	16.9557	1.68991		6.51037e-017	6.51927e-021		5.81737	0.00297543	0.00198438
 34.3112	0.180108		1.023e+020	17.0025	1.69001		6.50868e-017	6.5176e-021		5.82404	0.00295565	0.00197068
 34.3212	0.178691		1.023e+020	17.0403	1.6901		6.50731e-017	6.51625e-021		5.8307	0.00293602	0.00195719
 34.3312	0.177269		1.023e+020	17.0783	1.6902		6.50594e-017	6.5149e-021		5.83737	0.00291651	0.00194378
 34.3412	0.175841		1.023e+020	17.1164	1.6903		6.50457e-017	6.51355e-021		5.84403	0.00289714	0.00193047
 34.3512	0.174409		1.023e+020	17.1547	1.6904		6.5032e-017	6.51219e-021		5.85069	0.00287791	0.00191725
 34.3612	0.172971		1.023e+020	17.1931	1.6905		6.50182e-017	6.51084e-021		5.85735	0.0028588	0.00190413
 34.3712	0.171528		1.023e+020	17.2316	1.69059		6.50045e-017	6.50948e-021		5.86401	0.00283983	0.0018911
 34.3812	0.17008		1.023e+020	17.2703	1.69069		6.49907e-017	6.50812e-021		5.87067	0.00282098	0.00187816
 34.3912	0.168627		1.023e+020	17.3091	1.69079		6.49769e-017	6.50676e-021		5.87733	0.00280227	0.00186531
 34.4012	0.167205		1.023e+020	17.3471	1.69089		6.49634e-017	6.50543e-021		5.88398	0.00278368	0.00185256
 34.4112	0.165872		1.023e+020	17.3827	1.69098		6.49509e-017	6.50419e-021		5.89063	0.00276522	0.00183992
 34.4212	0.164535		1.023e+020	17.4328	1.69111		6.49332e-017	6.50245e-021		5.89729	0.00274689	0.00182723
 34.4312	0.163193		1.023e+020	17.4868	1.69125		6.49142e-017	6.50058e-021		5.90394	0.00272868	0.0018146
 34.4412	0.161847		1.023e+020	17.5409	1.69139		6.48953e-017	6.49871e-021		5.91058	0.0027106	0.00180206
 34.4512	0.160496		1.023e+020	17.5952	1.69153		6.48763e-017	6.49684e-021		5.91723	0.00269265	0.0017896
 34.4612	0.15914		1.023e+020	17.6497	1.69167		6.48574e-017	6.49497e-021		5.92388	0.00267481	0.00177724
 34.4712	0.15778		1.023e+020	17.7044	1.69181		6.48384e-017	6.4931e-021		5.93052	0.00265711	0.00176497
 34.4812	0.156415		1.023e+020	17.7593	1.69195		6.48195e-017	6.49123e-021		5.93716	0.00263952	0.00175278
 34.4912	0.155046		1.02323e+020	17.8081	1.69206		6.48044e-017	6.48975e-021		5.9438	0.00262205	0.00174118
 34.5012	0.153673		1.02361e+020	17.8532	1.69215		6.47916e-017	6.48849e-021		5.95044	0.00260469	0.00172996
 34.5112	0.152294		1.02399e+020	17.8985	1.69225		6.47788e-017	6.48724e-021		5.95708	0.00258745	0.0017188
 34.5212	0.150912		1.02437e+020	17.944	1.69234		6.4766e-017	6.48598e-021		5.96373	0.00257031	0.00170772
 34.5312	0.149633		1.02472e+020	17.986	1.69243		6.47543e-017	6.48482e-021		5.97037	0.00255329	0.00169669
 34.5412	0.148373		1.02506e+020	18.0275	1.69252		6.47427e-017	6.48369e-021		5.97702	0.00253638	0.00168572
 34.5512	0.147109		1.02541e+020	18.069	1.6926		6.47311e-017	6.48255e-021		5.98367	0.00251957	0.00167483
 34.5612	0.145841		1.02576e+020	18.1107	1.69269		6.47195e-017	6.48141e-021		5.99031	0.00250288	0.001664
 34.5712	0.144569		1.0261e+020	18.1525	1.69278		6.4708e-017	6.48028e-021		5.99696	0.00248629	0.00165324
 34.5812	0.143292		1.02645e+020	18.1945	1.69286		6.46964e-017	6.47914e-021		6.00361	0.00246981	0.00164256
 34.5912	0.142012		1.0268e+020	18.2366	1.69295		6.46848e-017	6.478e-021		6.01027	0.00245344	0.00163194
 34.6012	0.140728		1.02677e+020	18.2828	1.69306		6.46691e-017	6.47645e-021		6.01692	0.00243717	0.00162067
 34.6112	0.13944		1.02624e+020	18.334	1.69319		6.46482e-017	6.47439e-021		6.02356	0.00242104	0.0016086
 34.6212	0.138148		1.02571e+020	18.3854	1.69332		6.46273e-017	6.47232e-021		6.0302	0.00240502	0.00159663
 34.6312	0.136852		1.02518e+020	18.437	1.69345		6.46064e-017	6.47025e-021		6.03683	0.00238912	0.00158475
 34.6412	0.135552		1.02465e+020	18.4888	1.69359		6.45855e-017	6.46819e-021		6.04346	0.00237333	0.00157296
 34.6512	0.134362		1.02417e+020	18.5361	1.69371		6.45665e-017	6.4663e-021		6.05008	0.00235767	0.00156138
 34.6612	0.133188		1.02369e+020	18.5828	1.69383		6.45477e-017	6.46444e-021		6.0567	0.00234212	0.00154992
 34.6712	0.132011		1.02321e+020	18.6297	1.69395		6.45289e-017	6.46258e-021		6.06331	0.00232668	0.00153853
 34.6812	0.130829		1.023e+020	18.677	1.69407		6.4512e-017	6.46091e-021		6.06992	0.00231135	0.00152769
 34.6912	0.129645		1.023e+020	18.7246	1.69419		6.44965e-017	6.45939e-021		6.07653	0.00229613	0.00151727
 34.7012	0.128457		1.023e+020	18.7724	1.69431		6.4481e-017	6.45786e-021		6.08314	0.00228101	0.00150692
 34.7112	0.127265		1.023e+020	18.8203	1.69444		6.44655e-017	6.45633e-021		6.08974	0.002266	0.00149665
 34.7212	0.12607		1.023e+020	18.8683	1.69456		6.445e-017	6.4548e-021		6.09634	0.00225108	0.00148645
 34.7312	0.124871		1.023e+020	18.9165	1.69468		6.44345e-017	6.45327e-021		6.10295	0.00223627	0.00147632
 34.7412	0.123669		1.023e+020	18.9649	1.69481		6.4419e-017	6.45175e-021		6.10955	0.00222156	0.00146626
 34.7512	0.122463		1.023e+020	19.0133	1.69493		6.44035e-017	6.45022e-021		6.11614	0.00220695	0.00145627
 34.7612	0.121297		1.023e+020	19.0649	1.69505		6.4387e-017	6.4486e-021		6.12274	0.00219244	0.00144633
 34.7712	0.120222		1.023e+020	19.1181	1.69516		6.43701e-017	6.44693e-021		6.12934	0.00217802	0.00143645
 34.7812	0.119144		1.023e+020	19.1715	1.69527		6.43532e-017	6.44526e-021		6.13593	0.00216371	0.00142664
 34.7912	0.118062		1.023e+020	19.225	1.69539		6.43363e-017	6.4436e-021		6.14252	0.0021495	0.0014169
 34.8012	0.116978		1.023e+020	19.2786	1.6955		6.43194e-017	6.44193e-021		6.14911	0.00213538	0.00140723
 34.8112	0.115891		1.023e+020	19.3324	1.69561		6.43025e-017	6.44027e-021		6.1557	0.00212135	0.00139763
 34.8212	0.1148		1.023e+020	19.3864	1.69572		6.42856e-017	6.4386e-021		6.16229	0.00210743	0.0013881
 34.8312	0.113707		1.023e+020	19.4405	1.69583		6.42687e-017	6.43694e-021		6.16887	0.0020936	0.00137863
 34.8412	0.11261		1.023e+020	19.4947	1.69595		6.42519e-017	6.43528e-021		6.17546	0.00207986	0.00136923
 34.8512	0.111511		1.023e+020	19.5434	1.69606		6.42368e-017	6.43379e-021		6.18204	0.00206621	0.00135993
 34.8612	0.110409		1.023e+020	19.5873	1.69617		6.42232e-017	6.43245e-021		6.18862	0.00205266	0.00135073
 34.8712	0.109322		1.023e+020	19.6306	1.69628		6.42098e-017	6.43114e-021		6.1952	0.0020392	0.0013416
 34.8812	0.108356		1.023e+020	19.669	1.69638		6.4198e-017	6.42997e-021		6.20177	0.00202583	0.00133256
 34.8912	0.107387		1.023e+020	19.7076	1.69648		6.41862e-017	6.4288e-021		6.20835	0.00201255	0.00132359
 34.9012	0.106416		1.023e+020	19.7462	1.69658		6.41743e-017	6.42764e-021		6.21493	0.00199936	0.00131468
 34.9112	0.105442		1.023e+020	19.785	1.69668		6.41625e-017	6.42647e-021		6.2215	0.00198626	0.00130582
 34.9212	0.104465		1.023e+020	19.8238	1.69678		6.41506e-017	6.4253e-021		6.22807	0.00197325	0.00129703
 34.9312	0.103486		1.023e+020	19.8628	1.69688		6.41387e-017	6.42413e-021		6.23465	0.00196032	0.0012883
 34.9412	0.102505		1.023e+020	19.9019	1.69698		6.41269e-017	6.42296e-021		6.24122	0.00194748	0.00127963
 34.9512	0.10152		1.023e+020	19.9413	1.69708		6.41149e-017	6.42179e-021		6.24779	0.00193473	0.00127102
 34.9612	0.100534		1.023e+020	19.9809	1.69718		6.41029e-017	6.42061e-021		6.25435	0.00192207	0.00126247
 34.9712	0.0995444		1.023e+020	20.0206	1.69728		6.4091e-017	6.41943e-021		6.26092	0.00190949	0.00125397
 34.9812	0.0985941		1.023e+020	20.0587	1.69738		6.40795e-017	6.41829e-021		6.26749	0.00189699	0.00124555
 34.9912	0.0977476		1.023e+020	20.0927	1.69747		6.40693e-017	6.41729e-021		6.27405	0.00188458	0.0012372
